"host_is_superhost","identity_varified_host","Allston","Back Bay","Beacon Hill","Brighton","Charlestown","Dorchester","Downtown","East Boston","Fenway","Jamaica Plain","Mission Hill","North End","Other","Roslindale","Roxbury","South Boston","South Boston Waterfront","South End","is_apartment","is_condominium","is_house","is_other_type","is_Entire_home/apt","is_Private_room","is_shared_room","accommodates","bathrooms","bedrooms","beds","Airbed","Couch","Futon","Pull-out Sofa","Real Bed","price","is_deposit","is_clean_fee","guests_included","is_extra_people","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","Cancellation_policy_flexible","Cancellation_policy_moderate","Cancellation_policy_strict","Cancellation_policy_SuperStrict","reviews_per_month"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","135.00 ","1","1","3","1","11","95","10","10","10","10","9","10","0","1","0","0","3.27"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","197.00 ","0","1","1","0","1","100","10","10","10","10","10","10","1","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","74.00 ","0","0","1","0","6","93","9","9","9","9","9","9","1","0","0","0","6"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","40.00 ","1","1","1","0","101","96","10","10","10","10","9","10","0","1","0","0","4.57"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","5","1","2","2","0","0","0","0","1","229.00 ","1","1","4","1","33","94","10","9","10","10","9","9","0","0","1","0","1.01"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1.5","1","1","0","0","0","0","1","62.00 ","1","1","2","1","9","98","10","10","10","10","10","10","0","1","0","0","0.31"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","87.00 ","1","1","1","1","6","97","10","10","10","10","9","10","0","1","0","0","0.41"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","60.00 ","0","0","1","0","4","90","10","9","10","10","8","10","0","0","1","0","1.97"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","75.00 ","0","0","2","1","150","97","10","9","10","10","9","10","1","0","0","0","6.2"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","60.00 ","0","0","2","1","169","98","10","9","10","10","9","10","1","0","0","0","6.94"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","85.00 ","0","1","1","1","26","97","10","10","10","10","10","10","0","1","0","0","2.09"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","2","0","0","0","0","1","75.00 ","0","0","2","1","173","97","10","10","10","10","9","10","1","0","0","0","7.09"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","60.00 ","0","0","2","1","280","96","10","9","10","10","9","10","1","0","0","0","7.07"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","25.00 ","0","0","1","1","2","80","8","6","9","9","8","8","1","0","0","0","0.19"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","125.00 ","1","1","1","0","7","97","10","10","10","10","10","9","0","0","1","0","0.68"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","4","2","2","2","0","0","0","0","1","350.00 ","0","1","1","0","33","98","10","10","10","10","10","9","0","0","1","0","4.16"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","180.00 ","0","0","1","0","18","96","10","10","10","10","10","9","0","0","1","0","3.46"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","139.00 ","0","1","1","0","49","100","10","10","10","10","10","10","1","0","0","0","2.55"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","145.00 ","1","1","2","1","3","87","9","8","10","10","10","9","0","0","1","0","1.25"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","310.00 ","0","1","1","0","2","90","10","9","10","10","10","8","0","1","0","0","2"
"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","150.00 ","1","1","1","0","4","100","10","8","10","10","10","10","1","0","0","0","1.64"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","2","2","2","0","0","0","0","1","320.00 ","0","0","4","0","6","100","10","10","10","10","9","10","0","0","1","0","0.17"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","147.00 ","1","1","1","0","6","96","10","9","10","10","10","10","0","0","1","0","2.54"
"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","88.00 ","0","0","1","1","91","77","8","7","9","9","10","8","0","1","0","0","5.66"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","180.00 ","0","1","1","0","33","87","9","8","10","9","10","9","0","1","0","0","2.1"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","0","2","0","0","0","0","1","115.00 ","1","1","1","1","43","85","8","8","9","10","9","8","0","0","1","0","1.45"
"1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","150.00 ","0","1","2","0","14","96","10","10","10","10","9","9","0","1","0","0","1"
"1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","2","1.5","1","1","0","0","0","0","1","55.00 ","0","1","2","1","71","95","10","10","10","10","9","9","0","1","0","0","1.92"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","1","1","1","0","0","0","0","1","115.00 ","1","1","1","0","45","98","10","10","10","10","9","10","1","0","0","0","3.9"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","5","2","2","2","0","0","0","0","1","400.00 ","0","1","4","1","21","96","10","10","10","10","9","9","0","1","0","0","1.43"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","300.00 ","0","1","2","1","6","88","9","10","10","10","9","9","1","0","0","0","0.31"
"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","187.00 ","1","1","0","0","21","92","10","10","10","10","10","9","0","0","1","0","6.77"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","150.00 ","0","0","1","0","1","100","10","10","10","10","10","10","0","0","1","0","0.12"
"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","70.00 ","1","1","2","1","121","90","9","9","10","10","9","9","0","0","1","0","6.1"
"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","2","1","1","0","0","0","0","1","45.00 ","1","1","1","1","2","100","9","9","10","10","9","10","1","0","0","0","0.23"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","6","1","4","4","0","0","0","0","1","275.00 ","1","1","1","0","1","100","10","10","10","10","10","10","0","0","1","0","0.03"
"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","65.00 ","0","0","1","0","1","80","8","8","8","10","10","8","1","0","0","0","0.05"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","4","2","2","2","0","0","0","0","1","250.00 ","0","1","1","0","6","93","10","8","10","10","10","10","0","1","0","0","1.27"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","80.00 ","0","0","1","0","57","99","10","10","10","10","10","10","0","1","0","0","2.48"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","55.00 ","0","1","1","1","15","97","10","10","10","10","9","10","0","1","0","0","1.14"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","295.00 ","0","0","1","0","9","100","10","10","10","10","10","10","1","0","0","0","0.56"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","200.00 ","1","1","1","0","18","92","10","8","10","10","10","9","0","1","0","0","0.83"
"1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","174.00 ","1","1","1","0","75","98","10","10","10","10","10","10","0","1","0","0","1.96"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","2","0","0","0","0","1","200.00 ","1","1","1","0","3","100","10","10","10","10","10","9","0","1","0","0","1.67"
"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","99.00 ","0","1","1","0","1","100","10","10","10","10","10","10","1","0","0","0","1"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","1","1","1","0","0","0","1","0","89.00 ","0","1","1","1","68","98","10","10","10","10","10","10","0","1","0","0","6.02"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","330.00 ","1","1","1","0","3","93","10","10","10","10","10","9","1","0","0","0","2.65"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","195.00 ","0","0","1","1","9","100","10","10","10","10","10","9","1","0","0","0","1.73"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","90.00 ","0","1","1","0","1","80","10","6","10","10","10","10","1","0","0","0","0.09"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","4","2.5","1","2","0","0","0","0","1","125.00 ","1","1","1","1","57","96","9","10","10","10","9","10","0","1","0","0","1.54"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","95.00 ","0","1","1","1","8","83","9","9","9","9","7","8","1","0","0","0","0.78"
"1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","1","2","0","0","0","0","1","79.00 ","0","1","2","1","53","97","10","10","10","10","9","10","1","0","0","0","2.16"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1.5","3","2","0","0","0","0","1","300.00 ","1","1","1","0","18","99","10","10","10","10","10","10","0","1","0","0","0.81"
"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","146.00 ","0","0","1","0","1","100","10","8","10","10","10","10","1","0","0","0","1"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","69.00 ","0","1","1","0","18","96","10","10","10","10","10","10","0","1","0","0","1.16"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","53.00 ","0","0","1","0","5","80","6","7","10","8","9","9","1","0","0","0","2.05"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","85.00 ","0","0","1","1","62","97","10","10","10","10","10","9","0","1","0","0","1.46"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","80.00 ","0","1","1","0","107","92","9","10","9","10","9","9","0","1","0","0","3.97"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","1","2","0","0","0","0","1","70.00 ","0","1","1","1","145","92","10","9","10","9","9","9","0","1","0","0","2.62"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","175.00 ","1","1","2","1","7","94","10","9","10","10","10","9","0","1","0","0","1.47"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","1","0","60.00 ","0","1","1","1","88","87","9","8","10","10","9","9","0","0","1","0","1.88"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1","1","1","0","0","0","0","1","119.00 ","0","0","1","0","15","97","9","9","10","10","10","9","0","1","0","0","0.64"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","110.00 ","0","1","1","1","68","96","10","9","10","10","9","10","0","1","0","0","3.75"
"0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","65.00 ","0","1","1","0","50","96","10","10","10","10","9","10","1","0","0","0","1.73"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","125.00 ","0","1","2","1","16","90","8","8","10","10","10","9","0","1","0","0","1.05"
"1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","110.00 ","1","1","1","0","41","98","10","10","10","10","10","10","0","1","0","0","7.37"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","120.00 ","1","1","1","0","4","100","10","10","10","10","10","10","1","0","0","0","2.07"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","175.00 ","0","0","1","0","11","95","9","10","10","10","9","9","0","1","0","0","0.26"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","4","1","1","1","0","0","0","0","1","399.00 ","0","0","1","0","13","92","9","9","10","10","10","9","0","1","0","0","0.9"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","250.00 ","0","1","2","1","34","90","9","9","9","10","10","9","0","0","1","0","1.16"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","150.00 ","0","1","1","0","7","97","10","10","10","10","10","10","0","0","1","0","7"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2","1","0","1","0","0","0","1","0","80.00 ","1","1","2","1","62","96","10","10","10","10","10","10","0","1","0","0","1.66"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","2","1.5","1","1","0","0","0","0","1","250.00 ","0","1","1","1","123","96","9","10","10","10","10","10","0","0","1","0","2.47"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","1","1","1","0","0","0","0","1","250.00 ","0","0","1","0","21","100","10","10","10","10","10","10","0","0","1","0","1.56"
"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","139.00 ","0","0","1","0","27","93","10","9","10","10","10","10","1","0","0","0","1.8"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","150.00 ","0","1","1","1","8","90","9","9","9","9","10","9","0","0","1","0","0.44"
"1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","2","0","0","0","0","1","299.00 ","0","0","1","0","17","99","10","10","10","10","10","10","0","1","0","0","2.79"
"0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","0","1","0","0","0","0","1","199.00 ","0","1","3","1","11","96","10","9","10","10","10","10","0","1","0","0","2.54"
"0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","4","1","1","4","0","0","0","0","1","70.00 ","0","0","1","0","1","100","10","10","10","10","10","10","1","0","0","0","0.18"
"0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","115.00 ","0","1","2","1","20","96","10","9","10","10","10","10","1","0","0","0","1.77"
"0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","3","1","0","1","0","0","0","0","1","150.00 ","0","0","1","0","10","98","10","10","10","10","10","10","1","0","0","0","3"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","2","2","0","0","0","0","1","225.00 ","1","1","3","1","7","97","10","9","10","10","9","9","0","1","0","0","0.59"
"0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","2","0","0","0","0","1","175.00 ","1","0","2","1","33","93","9","9","10","10","10","9","1","0","0","0","1.56"
"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","6","4","4","5","0","0","0","0","1","325.00 ","1","1","5","0","18","100","10","10","10","10","10","10","0","0","1","0","1.26"
"1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","150.00 ","0","0","1","0","221","98","10","10","10","10","10","10","0","1","0","0","4.65"
"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","175.00 ","1","1","1","0","9","91","10","9","10","10","10","9","0","0","1","0","3.14"
"0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","4","1","1","2","0","0","0","0","1","400.00 ","0","0","0","0","1","100","10","10","8","8","10","8","0","1","0","0","0.22"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","5","1","1","2","0","0","0","0","1","125.00 ","1","1","1","1","15","100","10","10","10","10","10","10","0","1","0","0","6.25"
"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","285.00 ","0","0","2","1","20","87","9","10","9","10","10","9","0","1","0","0","1.28"
"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","100.00 ","0","1","1","1","5","100","10","9","10","10","10","10","1","0","0","0","0.47"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","0","1","2","1","8","97","10","10","10","10","9","9","0","1","0","0","1.68"
"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","2","0","0","0","0","1","114.00 ","0","1","1","0","1","100","10","10","10","10","10","10","1","0","0","0","0.27"
"0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","70.00 ","0","1","1","0","3","87","10","9","10","9","7","10","1","0","0","0","0.95"
"0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","75.00 ","0","1","1","0","6","97","10","9","10","10","10","10","1","0","0","0","2.28"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","3","1","0","2","0","0","0","0","1","129.00 ","0","0","1","0","2","60","8","4","8","10","4","6","1","0","0","0","0.56"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","3","1","0","2","0","0","0","0","1","175.00 ","0","1","2","1","2","100","10","10","10","10","10","10","1","0","0","0","2"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","179.00 ","0","1","1","0","60","98","10","10","10","10","10","10","0","1","0","0","2.13"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","150.00 ","0","1","1","1","1","100","10","10","10","10","10","6","0","0","1","0","0.37"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","2","1","1","1","0","0","0","0","1","159.00 ","0","0","1","0","1","100","10","10","10","10","8","10","1","0","0","0","1"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","5","1","1","2","0","0","0","0","1","180.00 ","0","1","2","1","1","100","10","10","10","10","10","8","0","0","1","0","0.46"
"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2","1","1","0","0","1","0","0","39.00 ","1","1","1","0","1","100","10","10","10","10","10","10","0","0","1","0","0.08"
"1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","59.00 ","1","1","1","1","4","100","10","10","10","10","9","10","0","0","1","0","1.71"
"0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","0","1","1","0","3","90","10","9","10","10","10","10","1","0","0","0","0.22"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","3","1","0","2","0","0","0","0","1","120.00 ","1","1","3","0","16","98","10","10","10","10","10","10","0","1","0","0","5.93"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","3","1","1","1","0","0","0","0","1","29.00 ","0","1","2","1","5","88","9","7","10","10","9","10","0","0","1","0","2.21"
"0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","7","1","2","3","0","0","0","0","1","399.00 ","0","1","4","0","31","84","9","8","9","9","7","8","0","0","1","0","0.73"
"0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","2","1","0","0","0","0","1","182.00 ","0","1","2","1","10","98","10","10","10","10","9","10","0","0","1","0","4.29"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","0","1","0","0","0","0","1","210.00 ","1","1","1","0","1","100","10","10","10","10","10","10","0","1","0","0","0.39"
"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","4","0","0","0","0","1","300.00 ","0","1","4","1","6","100","9","10","10","10","10","10","0","1","0","0","1.04"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","135.00 ","0","1","2","1","32","98","10","10","10","10","9","9","0","0","1","0","10.21"
"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","179.00 ","1","1","1","0","51","96","10","10","10","10","10","10","0","1","0","0","1.74"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","1","1","1","0","0","1","0","0","70.00 ","1","1","1","1","55","93","10","10","10","10","9","9","0","1","0","0","3.53"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","225.00 ","1","1","0","0","8","98","10","9","10","10","10","10","0","1","0","0","3.93"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","2","2","1","1","0","0","0","0","1","130.00 ","1","1","1","1","5","88","10","10","9","10","10","9","0","1","0","0","1.88"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","1","1","1","0","0","0","0","1","134.00 ","0","0","1","0","1","100","10","10","10","10","10","10","1","0","0","0","0.31"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","175.00 ","1","1","1","1","7","93","10","9","9","10","9","9","0","0","1","0","0.49"
"0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","4","2","2","2","0","0","0","0","1","500.00 ","0","1","1","0","2","90","6","10","8","8","7","8","0","0","1","0","0.07"
